35735 18.85148407479583 1.00000000000000 5072
0.96382796589450 67.62898110169772 23.53284549781390 1.39999997615814 851
1.77119156771781 66.11988690677046 25.71665406854601 1.00000000000000 14646
2.56343121799192 67.37205155160390 27.05204688881230 1.00000000000000 15696
0.37843396355470 67.99452314885468 26.24441270584533 1.39999997615814 30891
1.32837093102491 66.77392525477651 28.50193795829401 1.00000000000000 29840
2.24736374245710 68.12036433850938 30.32841974520910 1.39999997615814 29023
0.12045827573598 66.64259833763742 31.32249818224746 1.39999997615814 25471
1.53496471599739 66.55033427604059 33.74014777108023 1.39999997615814 10299
2.62928180839691 67.59267194725908 36.08345938764248 1.39999997615814 18357
0.83422487036670 68.23451969120805 38.17297030733246 1.39999997615814 7875
2.69583355426695 68.20481188369305 39.64561737669425 1.00000000000000 30512
1.27209296229937 67.26462617419361 42.51881444533936 1.00000000000000 24784
0.67680811194604 66.46912629541623 40.34556813731719 1.39999997615814 23013
2.81571095918612 66.80871679096111 41.35018856957279 1.00000000000000 4586
1.63703520317367 67.15589967342436 44.57613627882046 1.00000000000000 32214
0.17682788578456 66.11865158443885 43.72062017120126 1.00000000000000 7132
2.04296210869967 66.85865615704483 47.29035937000842 1.00000000000000 15942
0.27664819214561 67.09188585891184 48.20867996819368 1.00000000000000 7056
2.13721464971266 66.93463288199638 49.68769345377345 1.39999997615814 16495
0.50750635319831 66.19865632281716 51.81314663712504 1.39999997615814 17433
2.72391394515789 67.82716694425292 52.36146977140322 1.39999997615814 7359
1.27812349504620 66.68113959925626 54.45103211045461 1.39999997615814 5657
2.66908737149716 68.08432466368058 57.18828068483501 1.39999997615814 19759
2.45520282115740 65.75187596795666 59.02604580813878 1.00000000000000 9568
1.51860446442150 67.85554770266856 59.71912197589501 1.39999997615814 20873
0.46515106118069 66.42975547963806 57.55430893285126 1.39999997615814 9087
0.93370540913357 70.37090292305098 0.80004589719920 1.39999997615814 20385
2.74806153936679 71.42517094812004 1.97743948193507 1.00000000000000 7194
0.13594624898013 68.89883651548752 2.89800483776969 1.00000000000000 16412
1.83695320945527 69.96020210838486 2.97611882375997 1.00000000000000 30844
1.09781434447552 69.23829834070031 4.65438628490291 1.00000000000000 456
1.71207319785194 71.30494217726118 4.43655624098523 1.00000000000000 11764
2.80361162082146 69.52116271985977 5.64017680066883 1.00000000000000 14810
0.83965054745337 70.62664491540369 6.58210558894368 1.39999997615814 23441
0.91847242280967 68.68873182497362 8.66189556838518 1.39999997615814 31029
2.39190898838505 69.92610510177383 10.09551079323160 1.00000000000000 8344
0.20478211335440 70.40100542602437 10.86074880643091 1.39999997615814 4919
1.22406659329026 70.48109384026191 13.45415451630446 1.39999997615814 25857
2.66599383113633 68.60178865069378 14.90203806898494 1.39999997615814 4295
2.62009389101858 71.12161913025889 15.27392949109415 1.00000000000000 28504
0.92237743849785 70.03731991940811 15.80915727635552 1.00000000000000 3388
2.59510040942318 69.97648410473602 16.91075149733834 1.00000000000000 19848
1.32316329810205 69.84287173654738 19.49207489621170 1.39999997615814 30225
0.69309799318243 70.17182907785599 22.21377475848283 1.00000000000000 22586
2.69158727767469 71.27113951154365 21.48732038140257 1.39999997615814 25979
2.45476095598015 69.42932546972330 22.96933401221958 1.00000000000000 5930
0.91266394730114 70.20304144601931 24.60814528435067 1.39999997615814 3705
1.65630464481309 68.80580459845919 28.11168657848825 1.00000000000000 2980
0.37719150333788 70.35951284131272 26.92716774147409 1.00000000000000 6602
2.75527561314371 70.41192820961297 26.72787539837981 1.39999997615814 20877
0.36645624278621 69.52936468654383 29.43554483574786 1.00000000000000 3068
2.59210374576037 70.72756257518643 29.49373449147170 1.39999997615814 5833
0.43327226919179 71.36462265235861 28.62973722162708 1.00000000000000 12916
2.40104915748981 69.19707858175741 33.83554645406565 1.39999997615814 20139
0.63851427235885 69.85435605120472 31.78159692753940 1.39999997615814 28113
1.61281053701448 70.17228983381665 36.31658452570802 1.39999997615814 13355
2.57873253214345 70.23339186026229 39.52671312204012 1.00000000000000 24890
0.69166903890731 69.64944356908484 40.18200241219313 1.00000000000000 23960
2.42985468224688 69.21080368398498 41.78930883248765 1.39999997615814 26005
0.04457081831119 69.24451645682723 42.09314678420260 1.00000000000000 6544
0.26231368734965 71.07174683547930 42.94331930878931 1.00000000000000 16208
1.72761638403017 69.53115389999493 44.45889993419823 1.39999997615814 30037
1.08791186447310 69.10593963773186 47.13978522440011 1.39999997615814 15173
2.44344695645209 70.71513740507615 48.30067594092955 1.00000000000000 7926
1.77041556567627 69.29941451194549 49.55279090130870 1.00000000000000 12822
0.62211194985794 71.00578636260929 49.43330098603074 1.00000000000000 18300
2.48659956626580 70.03215228067174 51.41565699185539 1.00000000000000 29776
0.32509420543090 68.96830111084739 51.48395407216296 1.39999997615814 16033
1.14470245518962 68.97442629972855 53.78006285311596 1.00000000000000 30796
1.84093899675989 69.60679197729229 55.55053003938650 1.00000000000000 11868
0.78468794500176 71.26412840057637 55.24024255822047 1.00000000000000 27034
0.94283621880186 70.19431477979685 57.79059867394432 1.39999997615814 21941
1.48845152323656 73.10294333413103 0.86557792959803 1.39999997615814 30905
0.69277198667729 71.90042541705230 2.81409339812007 1.00000000000000 31912
2.42947525596246 73.42416021415693 3.47888406776948 1.39999997615814 31649
0.33076430135789 73.05781170703165 5.28672736859465 1.39999997615814 4195
1.94233247403120 71.89626775249548 8.79054766106000 1.39999997615814 15043
2.17972004616865 73.99050181211328 9.92259632275842 1.00000000000000 6536
2.25677408716491 72.23933101986898 11.53885059518271 1.39999997615814 23073
2.47751602465105 72.53893444934181 13.89044085590780 1.00000000000000 19786
0.66451011577490 73.39296683058896 13.61794838803580 1.00000000000000 3278
1.56323866590152 72.14037878011973 17.17739015244166 1.39999997615814 7233
2.30399766932506 73.39566140400700 19.73912521786092 1.39999997615814 30653
0.29776097789176 72.00607189216197 19.20726748488637 1.00000000000000 16334
0.27411545306293 72.63897807150198 21.50458051931977 1.39999997615814 7145
2.40326780769517 73.42721927689067 22.66948641420126 1.00000000000000 10318
1.06418780696480 72.43877602557041 23.75422758444391 1.00000000000000 1140
2.53841454607878 73.68866643409910 25.16516389999535 1.39999997615814 28299
2.09107329407365 72.89011606907806 27.81320057954864 1.39999997615814 13059
0.80242629091811 72.20379039106348 25.94342825446745 1.00000000000000 12814
0.62880570035644 74.26752705155602 26.48753362344591 1.00000000000000 8002
0.78250173339806 72.42847362669426 30.76385045805343 1.39999997615814 21679
0.75802248525338 72.01499739147522 33.80281812713844 1.39999997615814 17437
2.79504967317334 73.89481093678785 33.37459210204986 1.39999997615814 20985
1.81846333742934 72.95247545804182 36.20889917875098 1.39999997615814 14043
0.67659288786848 71.52256788790987 38.57300853907503 1.39999997615814 7837
1.30909205019189 73.79698505189970 38.90425594534852 1.00000000000000 30256
1.70620955739905 71.82345478847509 41.15398664597505 1.39999997615814 16281
1.38287532299550 74.16838158843416 40.86753157559744 1.00000000000000 1356
2.58558262724345 71.46095954248489 43.34580807978469 1.00000000000000 13132
2.04282699896221 73.77743003894795 43.12923070921235 1.39999997615814 27913
0.84034372383469 72.11284450296881 45.02358365886434 1.39999997615814 24005
2.01017695361138 74.15392238004472 45.52163492164668 1.00000000000000 5498
0.79786584012122 71.48964275862500 47.47581527668375 1.00000000000000 21162
2.31703737342316 72.58491029363859 46.82395995062345 1.00000000000000 3036
0.38293679128007 73.92493957145814 47.25827138214564 1.39999997615814 16447
2.07310395178126 72.90092515916007 49.23595716802103 1.39999997615814 17481
0.96852709714229 71.85868721750654 51.63112646732890 1.39999997615814 13547
2.10754546888218 72.83179397981701 53.99014449901497 1.39999997615814 7707
0.89749401535813 73.34027829908990 57.32110095722362 1.39999997615814 19079
0.20686875133488 71.98173536176682 59.18310343880536 1.00000000000000 28472
1.31049266920272 76.01395910085492 3.70405578509011 1.00000000000000 15004
2.19633070569328 75.11145378963545 5.69951255626894 1.39999997615814 21119
0.79185193348842 74.29347403587002 7.97384145039926 1.39999997615814 10219
2.49086525168023 77.12627788845984 7.27793740166823 1.00000000000000 4686
1.92617488379129 76.32727423547965 9.49937560197355 1.39999997615814 30281
1.27257452277561 74.95648888730773 11.90453160345508 1.39999997615814 15267
0.69638153000906 76.43627320302238 14.16858251522186 1.00000000000000 29582
2.47116352363719 76.46514035676472 13.29102844156236 1.00000000000000 2342
2.21716322206866 74.69736590959792 14.89136849386594 1.39999997615814 7157
1.45839734874481 74.89895816498677 17.57204223587574 1.39999997615814 11135
1.25265288072920 77.01001601076064 18.71638999302152 1.00000000000000 28322
2.59866773525052 75.74860122638529 19.51235043631856 1.00000000000000 26874
0.29786770461412 75.30350749000627 20.11326593607347 1.39999997615814 1307
0.95748117465669 74.76735281944309 22.34855875339693 1.00000000000000 10682
2.08557537968410 76.79335886287660 21.71833995868957 1.39999997615814 24861
0.81586625085689 75.77578434337278 24.51387712156739 1.39999997615814 10037
2.06068984863933 75.62877501346628 28.26852252457050 1.39999997615814 19673
2.76803671011623 74.39186389155373 30.63888773610353 1.39999997615814 10581
1.52893847938280 76.45683330776032 30.44613589974702 1.00000000000000 15556
2.13795771159630 76.12609050946912 32.64243390071280 1.00000000000000 2710
0.22132762849849 74.96874425174519 31.78194892331767 1.39999997615814 30253
0.11295308497654 76.80056228027917 33.41458367708776 1.00000000000000 31122
0.70749498241302 76.27266965596755 36.32028788155912 1.00000000000000 21330
0.37659397472234 74.70343584723747 34.55413642152314 1.39999997615814 17369
1.74781446456714 75.35795323405728 37.75484977167505 1.00000000000000 10742
1.97827527949813 76.28947791121806 39.94054084379736 1.39999997615814 4837
1.09631246147570 75.72459713584431 42.15499120472811 1.00000000000000 10712
1.79301497505671 75.99044890258028 44.01288415470211 1.00000000000000 18220
1.37227355285451 76.39940234733342 46.40118452178518 1.39999997615814 21165
2.36862489863866 75.04046597597778 48.10903204847452 1.00000000000000 24834
0.74121330580525 75.44643474549378 49.88010899280542 1.39999997615814 7779
1.76669190947642 76.58546891876404 51.71032425964259 1.00000000000000 25614
0.44246394506024 76.84331918782928 53.18599993098940 1.00000000000000 2488
0.46979170780578 74.51648125147648 52.50767647299747 1.39999997615814 9079
2.45868357042316 76.57549999201268 53.58663956106827 1.00000000000000 4894
1.37558320574425 75.22274823455598 55.24811331889774 1.39999997615814 23091
1.75563614185221 75.99099940018718 59.65601188542070 1.00000000000000 3922
0.34249250281880 76.61695885265323 57.46049492927833 1.39999997615814 3367
2.83096054385464 75.35008006708864 57.62888495881215 1.39999997615814 601
2.02864222663740 79.75593107743990 1.59016959830686 1.39999997615814 12733
2.38224226795001 77.51444675343316 0.80067006206708 1.00000000000000 10876
0.00920679203448 77.25796032290108 0.66790185279176 1.39999997615814 3245
0.60465334058388 77.72545425574253 2.94249770515334 1.00000000000000 10236
1.12166485080239 77.69993089167914 5.39956532262984 1.39999997615814 7089
2.15180441888515 79.57713097941837 7.18208825254770 1.39999997615814 25679
1.86773821664542 79.88191630096816 10.42654930333043 1.00000000000000 6804
2.74939336838185 78.54044892951305 9.25699363849276 1.00000000000000 4896
0.24402557625389 78.76690014004319 9.04202004040255 1.39999997615814 30337
0.89882534542316 77.30254814437748 11.42587998136858 1.00000000000000 14488
1.48704704192008 79.89887775716318 13.45273561766466 1.00000000000000 7090
1.78313196685299 78.08895386967029 14.20874380709320 1.00000000000000 12756
1.08282313571605 77.37517356268953 16.35737680066228 1.39999997615814 13073
2.26400120988588 79.41511220883515 18.40835271524027 1.39999997615814 28939
1.97104106868144 79.15103950812664 22.08272236682703 1.00000000000000 13452
0.42070811718297 78.56917502250366 20.32819456075642 1.39999997615814 17677
0.08230987124561 79.59182697666574 22.44934954948035 1.00000000000000 6666
1.22386766695575 78.51738020092023 24.25749787084565 1.39999997615814 27149
1.24066635897026 77.91630986013496 26.94004179745011 1.39999997615814 1663
0.02669322376882 79.71718276932251 25.94806919851597 1.00000000000000 29842
0.61825538266248 79.12884522915937 28.92715342080669 1.00000000000000 670
2.84507071549933 78.11742095021248 29.23665231932921 1.39999997615814 32207
1.54395203084241 78.36994959313500 31.88035371555267 1.39999997615814 5935
1.84019491160325 77.16598728880382 34.31886834742852 1.00000000000000 27770
2.56502019690782 79.85505760563558 34.66971706297097 1.39999997615814 9651
0.27585046485191 78.47935184352534 35.53258194849592 1.39999997615814 12711
2.13682429930927 77.72606923494288 37.59336911287673 1.39999997615814 16763
0.48873348855787 78.84775860099015 39.53296407553759 1.39999997615814 6705
1.57245019168874 77.96128189713448 41.58591150174938 1.00000000000000 13430
1.48810478160074 78.98013355878362 43.28693901269341 1.00000000000000 27314
0.78383531699576 79.00379280774359 45.55910051619982 1.39999997615814 6055
0.31944682177505 78.09325553292970 47.72273386918536 1.00000000000000 24076
2.66037346434987 78.62425705934743 47.59620205611191 1.39999997615814 24841
1.25875463182878 77.75311244618922 49.43543640900594 1.00000000000000 13210
0.25094117194912 79.55151579798599 50.13318311204520 1.00000000000000 5016
2.48274870129653 79.16023650986693 50.93141903395350 1.39999997615814 21673
0.39294767161866 78.10039500264435 51.47054938991258 1.00000000000000 8358
1.74752713255695 78.35029120690035 53.04906332102502 1.00000000000000 15506
0.94299867273777 79.72999109647691 56.85094547474858 1.00000000000000 2334
0.13260705932336 79.63366434367740 54.59070722226045 1.39999997615814 8697
2.67614497146481 78.04393713032698 56.90395322287370 1.39999997615814 21285
1.37270504285225 77.60862706906454 54.87819760395534 1.00000000000000 12402
1.58279128995201 77.89640603731425 59.02212475124446 1.00000000000000 28680
0.31473600050541 79.92004896263728 59.93639411318335 1.00000000000000 21264
3.59451126226482 0.80714199345367 0.53544720859613 1.39999997615814 4675
5.04399930009393 1.50486509426945 2.31367705442334 1.00000000000000 19572
3.86275023698683 2.27661022587533 5.14737892764286 1.00000000000000 21110
4.84869146030860 0.85220611868692 4.19979844788983 1.00000000000000 17730
4.84976408284598 0.55398314972142 6.88088956434912 1.39999997615814 2623
3.55992878155469 2.28572564935560 7.89096349457412 1.00000000000000 31774
4.87348216685960 1.07924921501419 9.84831430952539 1.39999997615814 31655
3.29479224520830 0.48857095387068 11.54148016265287 1.00000000000000 16390
3.03746207324738 1.01949710710491 13.85903737787130 1.39999997615814 21115
3.91651889335371 2.75984682243950 11.87843372507027 1.39999997615814 22089
4.84317234794148 2.20293131978933 16.01905835020497 1.00000000000000 10322
3.71832572907078 0.12254663524344 16.36112478850359 1.00000000000000 1768
4.49822729680764 1.41929777028518 18.39994429904814 1.00000000000000 20024
3.05390140402498 0.74230812834728 19.60766356494425 1.00000000000000 32258
3.56730707282028 2.17772035984061 20.87324519849318 1.00000000000000 19102
3.26299615505691 0.27243526804973 22.29444389551908 1.39999997615814 1183
5.37116694388183 0.63190787752897 20.49904698943651 1.39999997615814 5851
5.61790074690185 2.05926790322223 22.42181208666888 1.00000000000000 27578
5.23369433410157 0.82213385156238 25.46208539940034 1.39999997615814 9811
5.53971126337640 0.20834735017037 23.13224745643188 1.00000000000000 16784
3.12756937552344 2.64323433706484 25.91765020420621 1.39999997615814 6643
3.51219805648229 0.61302876377393 27.13161293618280 1.00000000000000 6934
5.10694438405244 2.25743025305133 27.85367502832480 1.39999997615814 17079
3.04484338013067 2.46184062290756 31.04390854745751 1.00000000000000 9308
5.05321279159151 1.02911646858543 30.37259925096976 1.39999997615814 13267
3.24862823763345 0.16794498252280 29.05782688979262 1.00000000000000 26992
3.12825542623995 0.44825284955388 32.29150027293420 1.39999997615814 15917
4.84365497165393 2.66738837053818 32.60572028216248 1.39999997615814 20735
4.03850449376401 1.47878916983619 34.49326219481729 1.00000000000000 6754
3.13926798569075 1.29137336901654 36.68138767053168 1.39999997615814 24087
4.08142115317082 1.76887153376568 38.84011629646022 1.00000000000000 3880
5.34906337385418 0.49112479641006 39.74279635986233 1.00000000000000 16720
2.93376661916322 2.70631499280827 42.79441711232208 1.39999997615814 18085
3.43421636103095 0.44523754954619 40.45943668488833 1.00000000000000 14124
3.87402430523531 0.51333329554606 42.42386208401112 1.00000000000000 16046
4.72988314513866 1.80751496687608 41.11577620697744 1.00000000000000 12772
5.36259486180174 1.64242668238845 43.02072918224727 1.00000000000000 28370
4.39708704261405 1.60287912461432 45.22115140558734 1.39999997615814 22033
4.95803933508455 0.23824629788288 47.59454561087250 1.39999997615814 11533
4.78208061604927 1.58037361931478 50.03917882972408 1.39999997615814 2113
3.29408906191063 0.74036102495023 51.69963883698301 1.00000000000000 23074
5.12909747364894 0.49244446346437 52.37878551230658 1.00000000000000 21570
3.89109915411927 0.08478659887901 54.06313277808130 1.00000000000000 18672
3.72885426484594 2.49602753706283 52.55857341752869 1.00000000000000 3400
5.35682390168003 1.96646392035314 54.24724023005179 1.39999997615814 3719
5.25207578165005 0.91515943050899 56.82144566238509 1.39999997615814 13513
3.42634918182392 1.55136067404389 58.23354573114699 1.00000000000000 13526
3.94026535605533 3.44213158484941 1.46012234671791 1.39999997615814 14743
5.49317323627794 3.37077636433648 3.79160940352916 1.39999997615814 4197
3.48360832582284 5.41080742447626 6.23907032676522 1.00000000000000 31396
5.07960129396683 3.67173675734587 6.65343475918638 1.39999997615814 7381
4.60315416474499 3.81251280877404 9.39615415174202 1.39999997615814 2603
5.17060023918131 5.11346677192047 12.67564537685823 1.39999997615814 6341
3.56610924850393 3.72480602368302 14.48702525309153 1.39999997615814 11375
4.43026269590284 4.02947235722621 16.71801658060181 1.00000000000000 31398
4.75926983312728 4.73153650995270 18.54092265462162 1.00000000000000 8292
3.67286353679899 3.10515256989409 19.03741038463866 1.00000000000000 28922
2.94124294160069 4.49238989161094 20.87189398848113 1.39999997615814 21795
5.52172355183556 3.48439650243392 20.48423592349249 1.39999997615814 23099
5.59155406282109 2.90114261984058 24.37780785503128 1.00000000000000 25182
3.51871765063231 2.92798009580858 23.14427145904840 1.39999997615814 21883
4.88887685140898 5.17104201888809 24.12563846632681 1.39999997615814 12203
3.76934994509982 4.82680140752758 27.71403859534685 1.39999997615814 3697
5.24243613429267 3.85281509554326 26.08667785465290 1.00000000000000 9176
4.76720271097867 3.85428816313438 30.11516149688667 1.39999997615814 16283
2.93798252526460 4.61210996120249 32.09716117694263 1.39999997615814 23777
5.60827278258427 5.33304063337236 32.31535132559820 1.39999997615814 109
3.98604705677440 4.33276567025096 34.66799142682930 1.39999997615814 4189
4.77384030222647 3.46155072308594 37.20681699407533 1.39999997615814 31677
3.42165509364224 5.30661744070622 37.92632477894162 1.00000000000000 1620
5.32292487244584 5.07248977596039 38.87650412722707 1.00000000000000 28860
3.97179249590323 4.02125170182553 40.51991306847731 1.39999997615814 11589
5.57952419862058 5.47372660513382 42.31345556907719 1.39999997615814 11645
2.93676694275825 3.96649675783243 45.38057429350556 1.39999997615814 6467
3.61635197355082 5.47308423499797 43.65587484311982 1.00000000000000 438
4.94365681913276 3.62540165391977 43.70541278352042 1.00000000000000 25112
5.56533989354521 3.64919902291813 45.56889769748274 1.00000000000000 19676
